******** BOOKKEEPER/CommitList.txt ******
TOTAL NUMBER:1127

Commit{id=9ea37773fa07e8e1c16e654020ae34c3d6564963, ticket=null, release=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=92}}

Commit{id=fc4800544bcd60c66fa682e6ffcbf2789b7fbb74, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=eeaddeda66fc687d20c2309a8cbc109c5dfeed89, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=e2894a9e9946b4cc4647c280094bcb2eb1a521ea, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=d7f7b922f3ea0471452115c6271fd18ab63d3505, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=5130d3596f7fb862e38910bf0a0a1dae3ed892e8, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=811ece53a1c975c4e768422f3d622ac9de6b3e41, ticket=Ticket{ticketID='BOOKKEEPER-1058', creationDate=2017-05-10, resolutionDate=2017-05-15, injectedVersion=Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, openingVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, fixedVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, affectedVersions=[Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, Release{id=10, releaseName='4.4.0', releaseDate=2016-05-16, size commitList=0}]}, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=74f795136c1fff3badb29fc982d0cc2d43096b45, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=d863513719b696638e3369f4bbfde9abf5fd3d5f, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=5d43260e84c6121df72c0ee4c844651bfb726638, ticket=Ticket{ticketID='BOOKKEEPER-1061', creationDate=2017-05-10, resolutionDate=2017-05-15, injectedVersion=Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, openingVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, fixedVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, affectedVersions=[Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, Release{id=10, releaseName='4.4.0', releaseDate=2016-05-16, size commitList=0}]}, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=0f81461d2d1dc5cf9db4de9a46599d7d64e3dac6, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=e44c7388399e5589cf44e38c58bb84c74da544af, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=0f16da8961521372b9bec953ab62c8913bb8dc31, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=7da9ed293db87103efcc28b7e706c0b386131ec1, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=bc973476cbed0fa5bc2e5349c4478f7697c7dadd, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=667390d1a6305c31608130929ba0d68a0b5a4763, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=8ba8ab9403dbc464c68caf6e7cd3fc490670731e, ticket=Ticket{ticketID='BOOKKEEPER-1072', creationDate=2017-05-25, resolutionDate=2017-05-25, injectedVersion=Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, openingVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, fixedVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, affectedVersions=[Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, Release{id=10, releaseName='4.4.0', releaseDate=2016-05-16, size commitList=0}]}, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=7b1eec47092d0de6776c5a89575dbfc678165ee7, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=64bedc2f92d5bb17783c6ea2a2db7ea29170f264, ticket=Ticket{ticketID='BOOKKEEPER-1075', creationDate=2017-05-25, resolutionDate=2017-05-25, injectedVersion=Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, openingVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, fixedVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, affectedVersions=[Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, Release{id=10, releaseName='4.4.0', releaseDate=2016-05-16, size commitList=0}]}, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=6698912e4d35119a2e85a6ea3877c6771073489c, ticket=Ticket{ticketID='BOOKKEEPER-1077', creationDate=2017-05-25, resolutionDate=2017-05-26, injectedVersion=Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, openingVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, fixedVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, affectedVersions=[Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, Release{id=10, releaseName='4.4.0', releaseDate=2016-05-16, size commitList=0}]}, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=fd3331a2769a29c379ed63e21ed2dc3c0f85ba25, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=9bade929dd87829a8903e402f6c3e3be366a854a, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=fc51f73cbc9cdaae9876bc08cafa3e7a80826207, ticket=Ticket{ticketID='BOOKKEEPER-1073', creationDate=2017-05-25, resolutionDate=2017-06-01, injectedVersion=Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, openingVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, fixedVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, affectedVersions=[Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, Release{id=10, releaseName='4.4.0', releaseDate=2016-05-16, size commitList=0}]}, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=da70648719679fd1db001c74ad873bf134f16198, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=0eca5ff57f6e19fe5829d5ef8df228411467401f, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=77a01dc7e6431092f82a7efb02789beb165b75e2, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=e33ec10aa400f32c2e0278c15ea80a0f624e5919, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=d1f37dafbb475d4d6aab4769335550428c680269, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=dd08ce1a644de00967dd5fe34ce15caa9789d775, ticket=Ticket{ticketID='BOOKKEEPER-1074', creationDate=2017-05-25, resolutionDate=2017-06-01, injectedVersion=Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, openingVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, fixedVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, affectedVersions=[Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, Release{id=10, releaseName='4.4.0', releaseDate=2016-05-16, size commitList=0}]}, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=a9fe7d94f1890f697633fdca8abdeff23903025f, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=5c81acaccfb0cb1260acdfd7d0bb95ae84f85654, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=55d1dc45c4761f150c59a34b94d21e39e69f872c, ticket=Ticket{ticketID='BOOKKEEPER-989', creationDate=2016-12-20, resolutionDate=2017-06-01, injectedVersion=Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, openingVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, fixedVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, affectedVersions=[Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, Release{id=10, releaseName='4.4.0', releaseDate=2016-05-16, size commitList=0}]}, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=5f945f8a02f5171608810eb002443193c3eb058c, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=efd8ec26926d2e75f51d6d576543a0dcc116b83f, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=b3b958c2b6a7195b23477d181db3fea1e7d1c248, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=5fe86525a9c823f79b3e97fd82ea4aa1c75c79eb, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=58b92de8b5feee37f8bc9a99d8c98c2a9d9df383, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=13c5c88f63f4b7faa63c8c7e42d95f94c6a8d204, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=07852d35856dca232450135913090bac27b29abe, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=b90ad5d89717bb3ca161387af4fce4f913c9e0ae, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=8618b21a2395834ac2a6ede41635832b9d26d03f, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=83c527c32f9aa7ffd89aac2085e0b798a3ced1af, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=46e6b70feda2e8ad61ba13928df93b2c94d3dd4e, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=164c44bb97e5b3ea8c658f5f376390b787061125, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=363c5d00b847b7eb2a93826b6d947fd3180a37dd, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=b4770a090a95802250dc69b13487eeb7ff6e0bb3, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=7e63cff1c110b7b9435a88ab8ab321659057c298, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=1bf73e9f5b1d9a982182681156c90c6de026ce17, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=90a8f283999ddbfee818629e1be17102e63be22c, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=90e4e46bccdd1a788e10056f4a3818aa2aead452, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=256e7587331eddd51b7c05f27717c9d4dc848500, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=59696600784c54192877a5742c6b141eadb07e26, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=189d7e80b4b0096d580bafa66323fa5f099df65d, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=fe8ded50ed8f008457665138ec0e6a88bba67f73, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=9ddd9e6f9e48b03a57a2c78ec2630303abd49782, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=32c2859f0bec9ab74965d954bce038480e4dc2ba, ticket=Ticket{ticketID='BOOKKEEPER-1098', creationDate=2017-06-14, resolutionDate=2017-06-28, injectedVersion=Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, openingVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, fixedVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, affectedVersions=[Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, Release{id=10, releaseName='4.4.0', releaseDate=2016-05-16, size commitList=0}]}, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=b9648998802ce4bf256e33ffd6296b4c973a4824, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=75aca2397e43ec321a049aaec514c99cc9fad235, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=95ebc45fa2d0c4028c31c66b790743f4a7909800, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=5e399df67c2aa1e5f228c62ba8533ca3293ab147, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=1b0492bf2ac547cf583736d3eaf9849498e42f80, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=450629d4314cf467fbf78da2d2a43840d0ccf783, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=e735c0305c8b3737e78ba5a1ba15b5d80a5ffb47, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=21366fee0e43e69591a03d7b517cf66dff2861d9, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=ee0dddee6849d1968500af666571df668d34393a, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=b59d63e8be237e80872f73d92a31b4213d9a649b, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=29eb420f1cca07c1a3a7748ed7fbb8a5bc54f2fa, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=9aff6d52e01b50f25f5dbe1086ff10012ca25c48, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=3b33d636a058f211e1cc24b748dc9888256899c6, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=8aac2cab6630de6dee5e1ccef7f15a6f41758b5f, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=8bb699ed468c39e1ae1c01dd7fc02033d7b74ce2, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=ccf83ed5bd49155697e909e13edb572082e838ec, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=c49621bacaa960d240afbbee83a9703b4cbc3ec2, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=387dc83d6d2db6a1d30bac3216a92f875083d144, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=a84b5e11114c5a6eabeaf17ba60975439593fa2d, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=dc1fba1685fe04931ae2966d2ccc5b418af257ca, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=1b79adaae7ffd4736530bd1088b45de8ac049f98, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=086537beda9427c057a286ad6c4614659da6ed7f, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=d61cfaba69cb0f87bc388889a58f2095f4034f30, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=f47dd4272f54bb95fd38abdd6c492dbe199dd7a4, ticket=Ticket{ticketID='BOOKKEEPER-980', creationDate=2016-11-29, resolutionDate=2017-07-18, injectedVersion=Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, openingVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, fixedVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, affectedVersions=[Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, Release{id=10, releaseName='4.4.0', releaseDate=2016-05-16, size commitList=0}]}, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=7277657740c276b6f036322177c147264ba5100b, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=7e9350cff67f0cb72ab757d500d98044cbdd4264, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=11fdac3cfdfe0900db994b45aa17500974ba3907, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=2d992e39da0fc121901a72849b424c86fb099f03, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=0ef4a29c9c34022816c7584943404d0fb52b9a1c, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=1c567f88d5827d6728f05adc1d478648859d3ff0, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=626ce687e2342b8a75005cf018540fda76ee15d8, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=96d82102bef3152934f564db16373b12b1689ead, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=24ac8ead6240aaaaa845afccb4e606fbe0da1602, ticket=Ticket{ticketID='BOOKKEEPER-1044', creationDate=2017-04-25, resolutionDate=2017-07-25, injectedVersion=Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, openingVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, fixedVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, affectedVersions=[Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, Release{id=10, releaseName='4.4.0', releaseDate=2016-05-16, size commitList=0}]}, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=ce57acaa1686493fd32fc58d3332d956db06122b, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=313cfa66018836e8d6372b06c29ec551fca91e34, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=f27bf45e2643016742f997e3c467363cc3407be7, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=671ec2b21d6e603f00abc8f92a04bbec7d5750b2, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=c00cb9f69104c99d7ad10242c04175a5d9ef3801, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=d5f824755028e08e07e7f3b326b097148c9b3bec, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=c9cf161d81d3fb8afd0af647e1f3d23f9fb50f04, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=7a480d3f8e5ec5c8c3592c332cbcab19b4043dad, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=0ccbc0e9c3e6a82d5e44b8347cc6567e043f253f, ticket=Ticket{ticketID='BOOKKEEPER-1104', creationDate=2017-07-27, resolutionDate=2017-07-28, injectedVersion=Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, openingVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, fixedVersion=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}, affectedVersions=[Release{id=9, releaseName='4.3.2', releaseDate=2015-11-17, size commitList=0}, Release{id=10, releaseName='4.4.0', releaseDate=2016-05-16, size commitList=0}]}, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=b63eb86da3757a3740f922093128868d5a53394c, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=cf2936548aa7f91e99bb53a8d53cbca567649535, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=fdbea38d9767e6eb28fbf8ec7c61491be3e06e66, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=3908d9ce6a5530ae2ae8526b9988b983423c026c, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=809f2cbf16d9ecb1b04fda23d610deea4c9bfabe, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=50f67361d5deea529d0af80a61e3312a8dd31e7e, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=f581e030c79abbde81bf165603fccdb5e6a1d38a, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=a5f8580f53464065243a9af038935f5893434166, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=b299a699794c1f0aa8447704795361739a8bd055, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=3daf94143ba2b1352a56c68e1b886d7d7cd499a5, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=3713aa7e09eb99f6d9c7221943e40bc33a025071, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=45e7f08f6a88de2fbb2f23df4c15a88625edff5d, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=8e0bd2c3d81b522e97434d8646915f36422a104b, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=41f63c86a3d228887f08946dde14d485a40ac7b9, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=610b603a34c0d7fbea151f7d1fd4951a6db1ac9b, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=3b7c06481262d5ac84c1a79fa2479570975100a6, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=23f9d815f1f7fa6fa3df55883fa2ec22535d1d2b, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=8b895d3087130107f4b5714560e7493349c10f5d, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=6c340e06bbc13bd5ce7526f3531a9bab23108776, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=398d33218eb2d9a4932fa69b9b3a29f02b2dce02, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=464fa55c6debf5fdc835077135846e89729321c6, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=70533f54a7e53a808f56e7a1112d0e0f7d260397, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=7a500dc8082580ad4c85c307ef073edae3ae7f7a, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=423fa658419fe8b4b0731ede52b8f34610a3f663, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=18f5c6a0a3de8727bcc12a8f6b1747c9a6a3c305, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=1c8101ed688d97fa93a8143c697f6c7489d5c6f9, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=02580c0c2b2d998e1cdfdffe75458d3b7e85d1fc, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=31960b027f391ee8ca7400cb3e647c20864966a3, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=8986f32db757799ea678fa8c31823566572f3082, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=bf1d58f197b9a99863f563ce0fdcb0e1f3483b8d, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=1b7ed6be98a2f41dc61fa18c5e678deab933f48e, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

Commit{id=59562a7bb2b300b0706d17e9fc034d6604b71626, ticket=null, release=Release{id=11, releaseName='4.5.0', releaseDate=2017-08-10, size commitList=320}}

